ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2613696,601.0603,0,26.11469,35,431.2895,0,23.37428,23,600.4312,0,28.95955,34,412.2171,0,20.01924,25,422.3058,0,16.35194,27,513.7701,0,18.70149,41,363.3457,0,15.30346,45,476.8853,0,20.48516,51,566.5101,0,21.1532,37,655.6308,0,26.32118,50,330.6313,0,11.88563,24,528.747,0,21.71229,32,399.9614,0,15.97557,37,398.0573,0,26.81886,36,439.2703,0,19.14428,47,466.1321,0,19.80582,38
ILMN_2659694,77.51997,0.5714286,4.532718,47,80.55296,0.3721805,5.452703,34,82.36684,0.4498747,4.767921,48,71.15851,0.5275689,4.067699,39,73.48499,0.5350877,4.371195,41,77.70024,0.4498747,5.148615,46,70.03662,0.3934837,4.31194,30,75.63029,0.4536341,4.958653,43,90.49445,0.2769423,7.011577,35,91.99607,0.3709273,6.46981,40,77.76745,0.3220551,4.963447,43,76.06705,0.6165413,4.742061,36,59.96313,0.8947368,3.107042,38,82.28059,0.2706767,5.587759,47,74.18338,0.5213032,4.010386,32,79.3161,0.3596491,5.976416,33
ILMN_2651743,115.5252,0.09774436,7.861521,31,75.8819,0.4661654,4.315559,44,94.10015,0.2656642,7.87446,33,80.78221,0.3070175,4.81685,50,97.18856,0.1729323,6.72408,45,85.38622,0.3057644,5.748038,38,66.35532,0.4837093,4.839324,33,81.1768,0.3483709,5.130057,35,79.67437,0.4774436,5.653395,39,85.65758,0.5050125,6.03308,40,66.81105,0.6754386,4.507955,37,84.7748,0.4122807,5.028376,40,81.05767,0.2681704,5.980659,42,85.91928,0.2017544,6.933922,34,86.10489,0.264411,5.377027,35,72.79113,0.5250627,5.310252,35
ILMN_2688894,87.28064,0.3609022,4.850691,51,90.28043,0.2230576,5.227254,40,85.00207,0.3884712,4.043626,42,93.59283,0.1553885,5.729688,50,88.19317,0.2531328,4.683119,46,101.4985,0.1478697,7.172949,40,80.91495,0.1779449,4.739196,40,112.404,0.0802005,9.100169,34,100.7799,0.1716792,8.317139,37,97.91287,0.3107769,6.789081,44,83.1096,0.2180451,5.979398,34,103.7277,0.1804511,5.665549,42,86.48142,0.1929825,4.341257,47,84.26237,0.2343358,5.920248,48,90.14168,0.2055138,4.68678,52,94.84792,0.1566416,6.537599,40
ILMN_1256578,62.56315,0.9498747,4.444131,24,60.28283,0.9448621,4.718633,32,69.81136,0.7857143,4.538764,34,56.10569,0.9511278,3.190014,32,60.41352,0.9210526,3.415586,35,60.86032,0.9323308,3.578041,38,54.4197,0.9473684,3.938186,25,60.26323,0.9260651,3.614714,48,68.79063,0.8233083,6.152501,28,72.58913,0.8596491,3.616233,50,58.78426,0.9172933,5.132121,32,75.34903,0.6378446,6.489883,32,52.63713,0.9899749,3.166244,43,60.18019,0.906015,6.010182,31,72.94798,0.5626566,5.68083,35,56.36756,0.9799499,4.193835,31
ILMN_2682218,8719.881,0,188.7746,22,7740.87,0,194.9687,30,8564.559,0,134.5108,44,7553.309,0,197.7824,35,8274.474,0,179.6964,36,7531.686,0,153.9101,34,4922.545,0,137.9063,43,8504.81,0,220.8863,47,9968.798,0,238.5855,33,9953.494,0,232.1618,30,7250.924,0,196.4098,25,8134.897,0,243.9785,32,5992.123,0,173.9918,40,7618.448,0,162.9625,36,7191.046,0,212.0415,30,6479.635,0,168.5692,48
ILMN_2621862,501.9342,0,26.77191,30,351.0848,0,18.60534,25,484.4247,0,20.22283,36,279.3047,0,13.72295,42,311.9216,0,15.26018,29,312.5342,0,13.60264,52,281.6166,0,9.938689,35,274.2687,0,13.1047,44,304.2946,0,17.01004,29,449.4065,0,19.91857,41,280.0622,0,14.50378,38,422.9934,0,24.17436,44,308.4585,0,15.75867,34,276.5931,0,15.3655,30,246.9015,0,8.084117,30,392.6202,0,20.13879,44
ILMN_2625458,2227.813,0,101.7725,41,1848.042,0,132.4237,48,1637.312,0,79.92242,48,1319.553,0,97.10739,41,1146.793,0,63.86702,44,2156.695,0,169.6436,36,1236.278,0,76.79982,38,1694.227,0,135.8735,39,1647.295,0,85.29862,38,1320.611,0,118.0316,34,1605.393,0,100.543,47,2352.972,0,224.479,37,1316.789,0,66.13832,35,1557.394,0,115.4351,43,1249.474,0,77.57324,44,1623.934,0,139.3218,41
ILMN_2771219,21495.64,0,627.1239,37,16191.16,0,545.8358,34,14552.12,0,414.9078,35,8740.921,0,423.5408,22,10686.17,0,316.3608,34,14124.2,0,552.3005,30,11297.84,0,346.6578,38,9325.802,0,303.2962,32,11762.21,0,412.2239,41,15082.96,0,547.2352,39,12142.29,0,263.7912,36,16748.98,0,774.2705,36,12689.55,0,505.9016,37,13305.67,0,531.2966,30,8346.934,0,197.3522,44,11110.59,0,468.5562,21
ILMN_2789047,161.4605,0.01253133,9.158203,41,152.9092,0.01002506,9.209952,50,168.69,0.01002506,8.470624,49,154.9259,0.006265664,9.020338,32,161.1702,0.007518797,10.89839,34,162.4526,0.005012531,8.897871,42,98.66763,0.05137845,6.188769,31,161.8206,0.00877193,10.61324,35,152.2557,0.01503759,8.440525,47,220.6929,0,18.93984,34,134.9929,0.007518797,9.730399,42,160.7322,0.01002506,10.18369,41,125.4718,0.01503759,7.83997,48,111.0043,0.06390978,7.254817,28,123.0933,0.03132832,7.918888,43,142.5964,0.01253133,8.478877,41
ILMN_2645490,55.87041,0.9949875,3.409921,44,51.06686,1,2.370488,43,52.99256,1,2.723388,33,58.40876,0.9210526,3.559732,38,59.82711,0.9298246,4.121511,38,53.34721,0.9937344,2.091639,35,59.95268,0.7731829,2.779847,46,56.58895,0.9774436,2.453347,43,64.15527,0.9260651,4.219638,32,69.58745,0.9185464,5.384932,31,52.30097,0.9949875,3.073118,31,60.44833,0.9749373,4.331753,28,57.94626,0.9373434,3.121531,39,55.60673,0.9761904,3.298055,53,53.97991,0.9924812,2.968131,39,59.33112,0.943609,3.537202,41
ILMN_2599412,1309.451,0,47.64729,39,1260.532,0,63.04557,32,1435.021,0,57.9009,33,1257.164,0,66.19952,34,1385.78,0,56.7447,43,1395.259,0,90.99061,42,921.501,0,52.31896,33,1658.886,0,107.0166,26,1465.941,0,54.43798,41,1615.358,0,103.082,33,996.9669,0,36.26202,37,1424.811,0,64.88956,48,1081.381,0,71.74734,47,863.3058,0,37.26274,25,1134.924,0,53.49739,40,1478.526,0,82.32155,49
ILMN_1259294,1252.411,0,45.53207,42,925.3109,0,33.89843,42,1215.14,0,33.15841,38,921.1833,0,35.50352,39,952.4293,0,31.73123,45,1076.797,0,34.77197,38,620.0137,0,20.94641,37,930.7648,0,40.0578,32,1178.508,0,38.41662,45,1173.268,0,50.80061,40,851.0833,0,29.01444,51,1240.277,0,34.68819,47,700.1951,0,24.76296,44,885.9612,0,26.86246,45,782.2562,0,24.85414,32,816.6831,0,30.65496,37
ILMN_1216426,715.8401,0,18.26404,38,529.552,0,17.28174,44,843.5576,0,24.11815,50,668.3046,0,27.71274,37,505.6381,0,19.99803,53,571.3822,0,21.79031,50,345.33,0,11.62032,34,629.6277,0,27.96214,34,801.5021,0,31.14617,33,754.726,0,23.65639,41,508.3593,0,17.90108,34,621.3655,0,21.5208,38,467.2314,0,30.87589,33,603.2725,0,24.68847,28,607.6345,0,22.03875,43,550.1935,0,19.29655,56
ILMN_1245673,6569.941,0,212.546,36,5136.413,0,201.3946,27,5466.822,0,147.2098,38,4612.366,0,194.3982,34,4605.245,0,199.3913,28,5374.701,0,203.157,34,3727.902,0,110.5717,39,4995.176,0,245.8459,35,5702.41,0,208.3109,39,6075.699,0,195.6836,42,5201.457,0,163.0332,32,5762.625,0,291.1301,30,4509.393,0,173.654,38,4764.991,0,177.9348,38,3848.438,0,166.3841,24,4511.807,0,149.6396,39
ILMN_2958076,12584.07,0,478.0499,34,11151.12,0,641.6442,41,12954.64,0,592.6271,33,11437.16,0,402.8673,42,13417.43,0,390.408,44,12497.09,0,417.6148,46,9010.445,0,276.2209,38,12859.9,0,495.3679,36,15678.28,0,394.1866,41,16035.39,0,438.5998,48,10657.64,0,581.5751,37,12225.09,0,390.0695,38,10607.2,0,280.027,40,12308.38,0,461.0677,47,11632.43,0,309.0127,47,10158.04,0,321.8767,37
ILMN_2767227,1533.195,0,44.26857,47,1085.619,0,34.72924,30,1516.001,0,41.29015,42,1282.944,0,34.67063,53,1316.61,0,44.20373,40,1246.226,0,42.00193,53,788.7611,0,27.65688,44,1463.535,0,52.87926,46,1563.557,0,49.92183,45,1854.298,0,58.74855,40,1153.62,0,39.31082,49,1253.08,0,60.4644,38,983.3561,0,35.33206,40,1069.595,0,34.30684,39,1186.955,0,44.34499,36,1152.262,0,69.55139,36
ILMN_2634338,3126.937,0,107.3496,33,3055.385,0,177.8332,31,3999.091,0,140.8164,33,2687.737,0,94.11126,43,2730.952,0,86.9592,40,2668.184,0,78.24459,45,1885.946,0,62.47219,39,3338.714,0,153.6286,40,3798.669,0,125.2575,44,3763.635,0,129.6764,34,2186.091,0,71.55456,40,3164.168,0,202.3753,37,1903.343,0,62.90784,27,2667.403,0,107.5851,37,2795.509,0,88.22318,32,2754.056,0,174.7132,21
ILMN_1236123,377.3095,0,13.21502,40,356.8357,0,13.56915,44,380.354,0,12.66809,46,283.4366,0,14.27722,37,319.4435,0,10.56258,50,337.413,0,10.95939,47,263.4155,0,9.218392,45,281.9636,0,12.83148,50,358.2095,0,11.95339,53,401.6567,0,17.77542,40,314.9596,0,11.83203,39,345.7014,0,15.95367,53,299.8366,0,10.97198,43,301.6503,0,13.03417,40,261.7064,0,8.703925,53,268.535,0,13.78949,46
ILMN_1250757,79.61469,0.5075188,5.127203,43,89.19827,0.2330827,7.467387,37,84.84976,0.3909774,5.591638,35,72.86524,0.4674186,3.81458,44,67.56823,0.7155389,3.752719,33,76.38525,0.481203,4.297489,49,62.9453,0.6340852,4.184559,45,76.28281,0.4335839,4.703377,36,66.70695,0.8809524,5.151053,35,94.13737,0.3521303,6.261484,36,71.96538,0.4786967,4.559874,33,81.72221,0.4837093,6.555799,37,72.34206,0.4686717,5.465683,48,64.47809,0.7769424,3.979495,42,71.51123,0.6015037,4.351844,43,80.39909,0.3383459,5.070745,46
ILMN_2641700,94.89248,0.2656642,8.281477,40,79.24078,0.3984962,4.044711,47,94.42845,0.264411,6.309512,30,86.2294,0.2142857,6.373512,44,80.83187,0.358396,5.709865,39,81.81486,0.3746867,3.981782,44,65.37447,0.5275689,3.754962,40,83.83047,0.302005,5.962166,31,91.03795,0.273183,6.803774,50,93.69637,0.3546366,5.240731,40,81.11296,0.2669173,6.051683,39,94.27806,0.2794486,6.056264,41,74.24429,0.4210526,4.187449,28,76.72215,0.3997494,5.130617,36,79.61172,0.3822055,5.316838,38,77.6493,0.4022556,4.249845,37
ILMN_2938179,1791.927,0,53.17401,50,1576.255,0,58.80431,24,1586.419,0,54.62896,42,1089.897,0,61.36128,30,1319.608,0,55.69735,33,1557.074,0,73.00191,31,1119.952,0,46.14822,35,1300.859,0,39.62154,45,1609.319,0,52.4788,37,1741.191,0,114.1305,35,1415.776,0,57.93906,27,1821.176,0,88.96638,29,1235.605,0,48.99999,30,1370.463,0,50.76563,44,1122.571,0,39.96396,23,1403.503,0,59.49945,35
ILMN_1222760,570.0501,0,15.12508,48,453.3661,0,14.61645,41,608.1343,0,19.31155,43,333.7194,0,14.21046,39,490.8414,0,14.308,54,512.505,0,22.3297,38,334.6861,0,12.87498,42,370.8887,0,14.23719,43,417.2654,0,28.05566,40,576.4092,0,16.14303,52,309.6467,0,13.12533,35,556.5792,0,24.67399,30,374.9894,0,16.62842,32,312.4236,0,13.81235,32,329.9154,0,19.65356,36,446.5568,0,18.45862,32
ILMN_1225158,8133.13,0,169.3768,42,6691.405,0,148.986,44,7981.786,0,205.6112,45,6154.189,0,232.0882,36,7067.347,0,176.2425,40,7489.719,0,195.8036,39,5017.969,0,120.7819,47,6596.174,0,175.5077,50,7398.478,0,176.0093,46,8593.389,0,224.8939,40,6145.09,0,104.3596,49,7805.022,0,245.0295,54,5526.297,0,128.7685,61,6099.535,0,232.3799,24,5603.011,0,114.599,54,6203.274,0,171.8302,56
ILMN_2732649,108.6697,0.1466165,10.20089,30,93.27319,0.1929825,5.763905,33,105.7683,0.1704261,7.428622,30,87.26801,0.2055138,6.465369,26,101.1637,0.1516291,6.294622,36,110.8628,0.0914787,8.099836,23,80.43324,0.1817043,7.410472,27,93.86655,0.1741855,7.549886,31,118.8649,0.07393484,8.89956,30,94.37675,0.3483709,7.459368,35,86.11198,0.1829574,5.186851,29,97.91092,0.2431078,8.108063,33,87.30654,0.1842105,6.613042,33,107.2859,0.07142857,11.04855,31,98.61968,0.1165414,7.402623,26,84.87179,0.2568922,5.460587,33
ILMN_1234294,141.3007,0.03634085,8.387273,38,144.0296,0.01754386,7.231216,50,150.7057,0.02380952,9.024758,36,128.4479,0.03634085,5.571755,44,157.273,0.00877193,9.007203,41,162.1653,0.005012531,13.11382,37,106.2391,0.03508772,5.566013,30,151.1231,0.01253133,8.341392,45,145.4228,0.02130326,8.112338,33,166.2236,0.01629073,11.99616,42,111.2839,0.03759398,8.566012,37,136.6531,0.04260652,7.179342,51,125.9067,0.01503759,6.729328,42,119.9617,0.03508772,9.428685,41,125.8109,0.02380952,7.40328,36,120.6389,0.03258145,7.111251,41
ILMN_3163211,337.3026,0,13.83928,41,312.7984,0,13.59222,47,337.1612,0,17.07608,31,271.6461,0,19.91986,33,291.6303,0,14.47598,38,289.1476,0,10.87221,56,233.8312,0,13.61273,30,347.3887,0,17.04005,28,356.433,0,19.31291,39,377.8687,0,30.58467,29,302.8672,0,14.72951,31,302.5823,0,15.33529,41,263.5149,0,14.84186,41,277.3934,0,16.25441,48,260.3229,0,15.11838,32,256.8856,0,11.87718,38
ILMN_2593117,607.7883,0,26.30587,33,580.971,0,18.44244,35,566.5811,0,16.68115,51,311.1467,0,13.25431,35,461.0482,0,17.89374,38,392.4475,0,16.6078,40,466.7614,0,13.63329,53,341.1,0,19.57865,33,407.919,0,16.58942,46,735.4913,0,20.91211,39,548.5447,0,14.26272,50,491.5191,0,16.44327,44,477.8682,0,25.15873,26,403.1604,0,35.28722,40,384.77,0,13.27167,46,417.0063,0,14.57249,47
ILMN_1257567,91.52409,0.2982456,5.270724,33,101.241,0.1403509,7.399715,32,78.56454,0.5463659,3.287642,39,79.23068,0.3383459,4.949951,34,91.24844,0.2243108,4.615733,45,83.28352,0.3446115,5.202419,44,70.56976,0.3796993,3.86753,31,97.19818,0.1541353,6.342628,39,99.5062,0.179198,5.079006,33,114.3746,0.1566416,6.906392,31,83.44849,0.2142857,5.297519,36,86.79771,0.3746867,7.750839,33,93.16014,0.1240602,6.547516,42,91.49153,0.1528822,6.363175,44,90.48617,0.2005012,6.840616,33,104.0365,0.1002506,7.412575,41
ILMN_1242099,75.58485,0.6127819,3.679327,40,72.75661,0.585213,3.777334,45,74.76651,0.6365915,4.525239,32,68.3994,0.6102757,3.620199,39,75.5634,0.4862155,3.611356,46,84.23063,0.3245614,5.893949,42,69.90539,0.3972431,4.461962,38,77.17912,0.4197995,3.520026,47,91.77064,0.2631579,5.926287,34,93.15858,0.3558897,5.13156,40,68.68542,0.5927318,3.664355,49,69.51744,0.8095238,5.034905,35,80.13129,0.2844611,5.685413,39,66.76042,0.6904762,5.685073,40,73.05907,0.5614035,3.366855,44,73.18964,0.5100251,4.579547,37
ILMN_1244997,184.364,0.003759399,19.44766,22,202.5757,0.001253133,14.19301,44,187.897,0.005012531,9.725138,43,184.4201,0,13.44903,37,192.2869,0.002506266,14.50404,33,180.1703,0.001253133,12.43261,41,146.8494,0.001253133,11.045,26,220.2372,0,12.12718,38,246.0673,0,14.73438,35,211.9326,0.001253133,19.21371,22,142.7242,0.006265664,14.621,35,161.5196,0.01002506,16.98087,18,147.5894,0.003759399,11.77271,41,174.7749,0,17.32782,35,190.0462,0,14.15398,36,227.2017,0,27.1164,33
ILMN_2804251,270.5433,0,18.92618,38,216.8398,0,15.31291,27,259.2733,0.001253133,19.01406,27,244.4423,0,17.45692,41,293.8074,0,23.5843,33,246.9209,0,28.06445,25,162.7761,0,12.44518,29,307.4752,0,26.59141,38,284.1526,0,21.80697,34,227.6138,0,24.24225,11,205.9794,0,16.50708,37,240.3458,0,17.60859,37,169.7521,0.001253133,18.98545,31,178.1063,0,17.15985,31,206.8517,0,12.85212,29,227.5111,0,19.2708,31
ILMN_2868927,318.9024,0,20.66623,43,246.6146,0,11.86614,37,307.5597,0,13.91216,55,227.2001,0,15.21329,36,309.4431,0,17.0287,40,258.6783,0,12.45814,47,180.1565,0,10.25099,39,265.7147,0,13.15488,49,317.5822,0,19.88307,47,358.381,0,20.6991,43,217.8076,0,18.0562,35,284.6607,0,13.03627,58,188.0894,0,10.99129,48,242.4769,0,14.26482,42,226.5963,0,17.5708,32,210.6836,0,8.949359,53
ILMN_2685275,20748.67,0,517.7745,35,18888.31,0,350.4269,53,24846.32,0,619.3962,32,19537.6,0,473.9855,48,19463.22,0,558.7134,36,18374.25,0,440.3336,45,14898.22,0,349.9976,36,19267.14,0,541.4787,42,21160.57,0,658.246,27,21339.14,0,784.7787,32,16257.46,0,492.0591,39,20326.93,0,612.2598,36,15200.21,0,549.5442,40,17080.74,0,503.1329,29,15821.93,0,333.0418,56,17902.54,0,438.3438,33
ILMN_1254554,159.3287,0.01503759,10.04022,25,154.5534,0.01002506,9.80535,30,167.4374,0.0112782,7.721282,28,141.3113,0.01503759,7.182166,44,126.7694,0.03884712,5.079215,29,150.0987,0.01253133,8.387421,31,107.4235,0.03383459,5.94539,31,166.5813,0.005012531,9.761047,33,137.44,0.03132832,10.72153,15,187.3866,0.005012531,7.036833,41,144.0264,0.006265664,13.15272,37,157.3534,0.0112782,6.844759,37,133.5407,0.01253133,9.269076,40,142.9486,0.005012531,14.60456,30,134.4988,0.01002506,7.489605,36,152.3618,0.005012531,14.39932,31
ILMN_2646872,90.75231,0.3132832,8.545878,26,76.04958,0.4649123,5.704535,23,79.0916,0.5288221,5.061351,35,76.15356,0.3947369,4.982765,28,70.77975,0.6165413,6.680806,27,85.09281,0.3095238,5.60034,35,69.13987,0.4172932,3.874218,35,72.93895,0.537594,6.083282,37,75.66809,0.5977443,4.97228,40,90.06558,0.4010025,8.319561,31,75.05869,0.3872181,5.241845,38,87.29057,0.3609022,5.892847,35,73.5284,0.4373434,5.567558,40,60.05722,0.9072682,4.817407,37,68.56741,0.7005013,5.020256,35,76.58311,0.4235589,5.678807,37
ILMN_2660082,626.8457,0,29.41236,41,459.274,0,17.94524,39,679.3506,0,22.52322,34,494.4613,0,23.8343,30,467.208,0,17.83934,36,464.5417,0,17.66394,38,330.1986,0,15.69469,37,538.7162,0,25.50971,28,719.7172,0,27.24812,34,751.4249,0,45.14862,38,471.8355,0,22.25381,28,589.8224,0,24.87335,26,391.0546,0,16.44424,33,449.9064,0,19.65388,47,480.9035,0,18.33135,43,425.313,0,20.52153,32
ILMN_1258421,2247.281,0,57.87733,31,1870.271,0,63.65219,39,2439.789,0,95.54774,26,1851.708,0,48.60289,43,1845.255,0,50.72712,43,1906.211,0,57.53091,44,1290.989,0,33.14163,40,1920.677,0,73.88898,31,2553.979,0,74.29805,31,2498.513,0,58.49656,41,1770.324,0,39.65971,38,2166.212,0,96.74067,33,1442.19,0,38.69918,51,1836.713,0,61.5094,28,1683.606,0,46.36095,43,1741.415,0,62.49026,35
ILMN_1225374,421.6018,0,18.23595,36,417.6054,0,20.74808,34,586.1971,0,24.29634,31,472.3386,0,21.58705,35,398.6407,0,17.98635,32,450.1019,0,14.58568,38,270.1181,0,15.31912,38,569.6744,0,32.98116,43,520.6938,0,36.93542,40,615.2348,0,36.44334,47,372.4473,0,27.9366,37,479.8647,0,33.17836,36,318.7644,0,14.35929,41,339.5241,0,30.18546,34,419.1818,0,17.70318,36,447.3646,0,24.37347,28
ILMN_2667614,4255.952,0,110.504,44,3976.121,0,124.9236,28,3274.486,0,83.56334,44,2575.712,0,74.61803,57,2945.917,0,57.35252,48,4113.88,0,90.67189,37,2885.764,0,81.11674,46,2994.732,0,95.24274,45,3539.46,0,128.6141,43,3717.843,0,111.6176,38,3256.463,0,80.32122,49,4634.604,0,130.0447,41,3289.172,0,107.9098,34,3302.643,0,83.32519,45,2425.506,0,63.55384,46,2957.315,0,100.5803,43
ILMN_2693905,94.0882,0.2769423,4.31598,51,85.52026,0.2869674,4.952888,35,83.20242,0.4260652,5.162633,44,75.16361,0.4197995,3.659412,52,83.50868,0.3182957,4.435356,45,85.58566,0.3057644,4.212523,50,74.34019,0.2706767,4.381652,48,84.40536,0.2882206,3.932326,53,91.27305,0.2669173,5.296111,39,112.1974,0.1691729,5.39169,34,77.81454,0.3195489,4.931704,37,88.43133,0.3458647,5.912223,39,93.81556,0.1203008,6.780171,31,82.18811,0.2719298,5.676031,41,79.56743,0.3847118,4.253678,50,85.56982,0.2468672,5.404885,47
ILMN_2657921,2373.526,0,60.02103,49,1628.411,0,55.51501,36,2719.137,0,84.98069,38,1939.742,0,69.54453,43,1845.404,0,51.62101,34,1916.429,0,70.55116,44,1021.392,0,29.43144,39,2103.146,0,58.86823,37,2331.167,0,80.61909,35,2901.41,0,101.0496,35,1082.543,0,31.7035,41,2240.339,0,104.9844,38,1385.537,0,46.24644,42,1183.653,0,37.39005,37,1640.372,0,47.01429,43,1934.612,0,70.27265,37
ILMN_2595530,115.8644,0.09774436,8.644534,34,74.21399,0.5213032,4.582994,35,85.15969,0.3859649,5.78955,36,68.07574,0.6215539,4.616444,29,83.04812,0.3283208,4.960673,42,93.76286,0.2017544,6.044481,40,66.66264,0.4749373,3.06228,39,99.41183,0.1365915,8.020768,34,87.66292,0.3245614,6.082061,41,88.50479,0.4310777,4.706355,41,70.38833,0.5401003,4.723209,40,91.07387,0.3132832,7.870858,36,74.51369,0.414787,5.522297,38,72.13161,0.5,5.906151,35,76.67224,0.4473684,4.731397,34,80.78839,0.3308271,5.139224,40
ILMN_2645901,81.56604,0.4611529,4.162563,39,85.63795,0.2869674,5.950038,31,92.83073,0.2756892,4.013743,43,88.83835,0.1892231,5.624282,43,82.47497,0.3370927,4.450325,48,77.24017,0.4598998,4.432594,38,73.31823,0.2932331,4.96808,37,90.76649,0.2130326,4.225234,38,90.0275,0.2844611,6.31267,41,107.4723,0.2117794,8.074975,41,79.21597,0.2994987,3.973285,47,85.1784,0.4047619,5.002172,48,77.46977,0.3320802,4.6322,40,89.12902,0.1691729,6.466866,40,75.55877,0.4874687,3.329368,35,77.75465,0.3997494,5.007257,38
ILMN_2471650,102.1012,0.1942356,7.793236,28,69.95175,0.6779448,5.199374,36,85.67666,0.3759398,5.998648,36,89.80945,0.1842105,8.370912,28,84.44846,0.3082707,5.607571,37,84.73939,0.3170426,5.410191,34,73.47239,0.2907268,4.964996,36,69.87081,0.6378446,5.308858,37,86.26895,0.3546366,5.600775,47,81.42285,0.6065163,7.312015,38,71.2719,0.5125313,5.18829,32,79.66082,0.5275689,6.299302,32,79.09155,0.3082707,5.62423,23,81.87643,0.2744361,6.887548,33,75.51649,0.4874687,6.111132,32,83.91397,0.2807018,6.567966,33
ILMN_2621472,2991.083,0,93.27121,35,2655.412,0,108.6233,26,2980.562,0,94.21673,41,2096.182,0,81.78321,31,3315.857,0,131.7576,36,2713.355,0,133.6023,27,1817.51,0,57.85394,27,2329.509,0,99.58195,35,3077.122,0,101.4719,31,3572.039,0,180.5311,20,2394.594,0,102.583,32,3385.459,0,161.8443,28,2479.399,0,101.1411,33,2317.015,0,92.45924,31,2084.454,0,58.0987,35,2487.849,0,101.5373,32
ILMN_2621471,1373.947,0,41.05245,35,1314.458,0,40.22826,40,1389.106,0,45.573,47,1000.613,0,33.1404,58,1448.102,0,51.41974,45,1345.797,0,63.79115,35,888.2624,0,31.01504,45,1236.626,0,46.66618,41,1452.951,0,52.0741,44,1829.866,0,72.10033,35,1086.039,0,32.88579,46,1436.004,0,86.32764,34,1085.455,0,45.29853,46,1161.126,0,41.07492,40,1093.035,0,34.29124,46,1217.877,0,36.93095,47
ILMN_2622829,1895.168,0,36.76382,47,1710.845,0,59.33804,36,2100.969,0,58.79585,43,1607.125,0,61.12346,40,1618.813,0,59.7255,32,1735.196,0,54.80336,48,1222.825,0,36.07861,36,1447.762,0,41.72917,44,1720.326,0,38.35844,36,2157.764,0,59.53272,48,1264.96,0,27.76889,37,1836.868,0,65.53983,41,1218.624,0,36.51999,40,1277.672,0,37.88929,52,1270.61,0,48.42534,37,1472.286,0,53.97179,37
ILMN_2745954,1424.462,0,83.09966,27,1177.898,0,59.44991,25,1251.216,0,39.44463,39,1055.556,0,56.53947,38,1194.891,0,55.43051,40,1202.173,0,56.41391,26,774.7309,0,53.0036,33,1081.67,0,44.88342,35,1309.432,0,59.14228,31,1461.245,0,87.49636,27,1074.603,0,51.19492,23,1162.635,0,77.86543,44,971.9666,0,45.72515,38,1028.587,0,69.04917,47,1064.829,0,42.53071,39,896.91,0,43.4735,38
ILMN_2734060,7155.149,0,247.2061,35,5970.66,0,196.8888,46,7141.759,0,168.8448,45,4993.238,0,192.5159,34,4240.33,0,121.1862,37,5672.294,0,212.8434,29,4420.146,0,102.9032,47,4733.609,0,158.3946,47,6250.306,0,130.8827,49,6527.086,0,193.7899,41,5339.102,0,115.6679,45,7109.729,0,186.9483,50,4799.698,0,152.2925,43,5180.918,0,129.6057,50,4135.734,0,104.8674,40,4308.792,0,120.6603,39
ILMN_2919489,1503.541,0,51.13834,34,1452.453,0,50.37995,33,1458.891,0,45.11644,41,1114.298,0,30.44246,48,1320.407,0,37.19273,47,1437.543,0,43.50713,37,972.9321,0,30.39296,29,1299.253,0,42.96634,27,1710.689,0,57.73594,31,1794.232,0,45.78932,40,1204.618,0,35.84834,28,1576.639,0,52.91606,26,1127.538,0,59.92902,28,1247.213,0,55.37025,26,1129.944,0,38.27706,40,1260.643,0,43.49851,29
ILMN_2803878,111.9622,0.1177945,7.604524,37,115.9322,0.06641604,5.906303,39,127.8344,0.0651629,9.064566,40,106.5407,0.07769424,6.81599,44,129.0822,0.03383459,10.12768,30,116.6392,0.06766918,5.340576,43,92.75145,0.08145364,5.444914,40,98.69015,0.1403509,5.455234,32,137.9962,0.03132832,10.19511,32,136.5126,0.06265664,7.022398,39,112.9049,0.03634085,8.645558,30,121.5232,0.08521304,12.24631,31,98.34814,0.08646616,3.811127,47,112.2346,0.05889724,7.476561,44,102.151,0.09774436,5.038109,37,117.027,0.04385965,9.136912,32
